service_id,date,exception_type
C19563AHCKZ-0021,20201116,1
C19563AHCKZ-0021,20201117,1
C19563AHCKZ-0021,20201118,1
C19563AHCKZ-0021,20201119,1
C19563AHCKZ-0021,20201123,1
C19563AHCKZ-0021,20201124,1
C19563AHCKZ-0021,20201125,1
C19563AHCKZ-0021,20201126,1
C19563AHCKZ-0021,20201130,1
C19563AHCKZ-0021,20201201,1
C19563AHCKZ-0021,20201202,1
C19563AHCKZ-0021,20201203,1
C19563AHCKZ-0021,20201207,1
C19563AHCKZ-0021,20201208,1
C19563AHCKZ-0021,20201209,1
C19563AHCKZ-0021,20201210,1
C19563AHCKZ-0021,20201211,1
C19563AHCKZ-0021,20201214,1
C19563AHCKZ-0021,20201215,1
C19563AHCKZ-0021,20201216,1
C19563AHCKZ-0021,20201217,1
C19563AHCKZ-0021,20201221,1
C19563AHCKZ-0021,20201222,1
C19564APPKZ-0011,20201120,1
C19564APPKZ-0011,20201127,1
C19564APPKZ-0011,20201204,1
C19564APPKZ-0011,20201218,1
C19564APPKZ-0011,20201223,1
C19564APPKZ-0011,20210101,1
C19565APPKZ-0011,20201113,1
C19565APPKZ-0011,20201120,1
C19565APPKZ-0011,20201127,1
C19565APPKZ-0011,20201204,1
C19565APPKZ-0011,20201218,1
C19565APPKZ-0011,20201223,1
C19565APPKZ-0011,20210101,1
C19565APPKZ-0021,20201113,1
C19565APPKZ-0021,20201120,1
C19565APPKZ-0021,20201127,1
C19565APPKZ-0021,20201204,1
C19565APPKZ-0021,20201218,1
C19565APPKZ-0021,20201223,1
C19565APPKZ-0021,20210101,1
C19573K1HPSZB-011,20201212,1
C19573K1HPSZB-011,20201223,1
C19573K1HPSZB-011,20201228,1
C19573K1HPSZB-011,20201229,1
C19573K1HPSZB-011,20201230,1
C19573K1HPSZB-011,20201231,1
C19577APPKZ-0081,20201120,1
C19577APPKZ-0081,20201127,1
C19577APPKZ-0081,20201204,1
C19577APPKZ-0081,20201212,1
C19577APPKZ-0081,20201218,1
C19577APPKZ-0081,20201223,1
C19577APPKZ-0081,20201231,1
C19577APPKZ-0081,20210101,1
C19583ÜNVVMAA-011,20201225,1
C19583ÜNVVMAA-011,20201226,1
C19594K1PPKZ-0011,20201212,1
C19596K1PPKZ-0011,20201212,1
C19655K1HPKG-1021,20201212,1
C19660AHCSZL-011,20201109,1
C19660AHCSZL-011,20201110,1
C19660AHCSZL-011,20201111,1
C19660AHCSZL-011,20201112,1
C19660AHCSZL-011,20201116,1
C19660AHCSZL-011,20201117,1
C19660AHCSZL-011,20201118,1
C19660AHCSZL-011,20201119,1
C19660AHCSZL-011,20201123,1
C19660AHCSZL-011,20201124,1
C19660AHCSZL-011,20201125,1
C19660AHCSZL-011,20201126,1
C19660AHCSZL-011,20201130,1
C19660AHCSZL-011,20201201,1
C19660AHCSZL-011,20201202,1
C19660AHCSZL-011,20201203,1
C19660AHCSZL-011,20201207,1
C19660AHCSZL-011,20201208,1
C19660AHCSZL-011,20201209,1
C19660AHCSZL-011,20201210,1
C19660AHCSZL-011,20201211,1
C19660AHCSZL-011,20201214,1
C19660AHCSZL-011,20201215,1
C19660AHCSZL-011,20201216,1
C19660AHCSZL-011,20201217,1
C19660AHCSZL-011,20201221,1
C19660AHCSZL-011,20201222,1
C19661K1HCKM-0041,20201223,1
C19663K1PPKM-0041,20201212,1
C19666K1HPIGy-011,20201212,1
C19666K1HPIGy-011,20201223,1
C19669K1HPBBB-011,20201212,1
C19669K1HPBBB-011,20201223,1
C19672K1PPSzN-011,20201212,1
C19672K1PPSzN-011,20201223,1
C19676K1HPpgy-021,20201212,1
C19676K1HPpgy-021,20201223,1
C19722APPSZL-011,20201113,1
C19722APPSZL-011,20201120,1
C19722APPSZL-011,20201127,1
C19722APPSZL-011,20201204,1
C19722APPSZL-011,20201218,1
C19722APPSZL-011,20210101,1
C19733RA1HCYM-0011,20201109,1
C19733RA1HCYM-0011,20201110,1
C19733RA1HCYM-0011,20201111,1
C19733RA1HCYM-0011,20201112,1
C19733RA1HCYM-0011,20201116,1
C19733RA1HCYM-0011,20201117,1
C19733RA1HCYM-0011,20201118,1
C19733RA1HCYM-0011,20201119,1
C19733RA1HCYM-0011,20201123,1
C19733RA1HCYM-0011,20201124,1
C19733RA1HCYM-0011,20201125,1
C19733RA1HCYM-0011,20201126,1
C19733RA1HCYM-0011,20201130,1
C19733RA1HCYM-0011,20201201,1
C19733RA1HCYM-0011,20201202,1
C19733RA1HCYM-0011,20201203,1
C19733RA1HCYM-0011,20201207,1
C19733RA1HCYM-0011,20201208,1
C19733RA1HCYM-0011,20201209,1
C19733RA1HCYM-0011,20201210,1
C19733RA1HCYM-0011,20201211,1
C19733RA1HCYM-0011,20201214,1
C19733RA1HCYM-0011,20201215,1
C19733RA1HCYM-0011,20201216,1
C19733RA1HCYM-0011,20201217,1
C19733RA1HCYM-0011,20201221,1
C19733RA1HCYM-0011,20201222,1
C19734RA1PPYM-0011,20201113,1
C19734RA1PPYM-0011,20201120,1
C19734RA1PPYM-0011,20201127,1
C19734RA1PPYM-0011,20201204,1
C19734RA1PPYM-0011,20201218,1
C19734RA1PPYM-0011,20201223,1
C19820K1PPSZL-011,20201212,1
C19820K1PPSZL-011,20201223,1
C19844AHPIGy-021,20201109,1
C19844AHPIGy-021,20201110,1
C19844AHPIGy-021,20201111,1
C19844AHPIGy-021,20201112,1
C19844AHPIGy-021,20201113,1
C19844AHPIGy-021,20201116,1
C19844AHPIGy-021,20201117,1
C19844AHPIGy-021,20201118,1
C19844AHPIGy-021,20201119,1
C19844AHPIGy-021,20201120,1
C19844AHPIGy-021,20201123,1
C19844AHPIGy-021,20201124,1
C19844AHPIGy-021,20201125,1
C19844AHPIGy-021,20201126,1
C19844AHPIGy-021,20201127,1
C19844AHPIGy-021,20201130,1
C19844AHPIGy-021,20201201,1
C19844AHPIGy-021,20201202,1
C19844AHPIGy-021,20201203,1
C19844AHPIGy-021,20201204,1
C19844AHPIGy-021,20201207,1
C19844AHPIGy-021,20201208,1
C19844AHPIGy-021,20201209,1
C19844AHPIGy-021,20201210,1
C19844AHPIGy-021,20201211,1
C19844AHPIGy-021,20201212,1
C19844AHPIGy-021,20201214,1
C19844AHPIGy-021,20201215,1
C19844AHPIGy-021,20201216,1
C19844AHPIGy-021,20201217,1
C19844AHPIGy-021,20201218,1
C19844AHPIGy-021,20201221,1
C19844AHPIGy-021,20201222,1
C19844AHPIGy-021,20201223,1
C19844AHPIGy-021,20201228,1
C19844AHPIGy-021,20201229,1
C19844AHPIGy-021,20201230,1
C19844AHPIGy-021,20201231,1
C19844AHPIGy-021,20210101,1
C19845ASZIGy-021,20201114,1
C19845ASZIGy-021,20201121,1
C19845ASZIGy-021,20201128,1
C19845ASZIGy-021,20201205,1
C19845ASZIGy-021,20201219,1
C19845ASZIGy-021,20201224,1
C19846AVVIGy-021,20201108,1
C19846AVVIGy-021,20201115,1
C19846AVVIGy-021,20201122,1
C19846AVVIGy-021,20201129,1
C19846AVVIGy-021,20201206,1
C19846AVVIGy-021,20201213,1
C19846AVVIGy-021,20201220,1
C19846AVVIGy-021,20201225,1
C19846AVVIGy-021,20201226,1
C19846AVVIGy-021,20201227,1
C19887AHPHB-0031,20201109,1
C19887AHPHB-0031,20201110,1
C19887AHPHB-0031,20201111,1
C19887AHPHB-0031,20201112,1
C19887AHPHB-0031,20201113,1
C19887AHPHB-0031,20201116,1
C19887AHPHB-0031,20201117,1
C19887AHPHB-0031,20201118,1
C19887AHPHB-0031,20201119,1
C19887AHPHB-0031,20201120,1
C19887AHPHB-0031,20201123,1
C19887AHPHB-0031,20201124,1
C19887AHPHB-0031,20201125,1
C19887AHPHB-0031,20201126,1
C19887AHPHB-0031,20201127,1
C19887AHPHB-0031,20201130,1
C19887AHPHB-0031,20201201,1
C19887AHPHB-0031,20201202,1
C19887AHPHB-0031,20201203,1
C19887AHPHB-0031,20201204,1
C19887AHPHB-0031,20201207,1
C19887AHPHB-0031,20201208,1
C19887AHPHB-0031,20201209,1
C19887AHPHB-0031,20201210,1
C19887AHPHB-0031,20201211,1
C19887AHPHB-0031,20201214,1
C19887AHPHB-0031,20201215,1
C19887AHPHB-0031,20201216,1
C19887AHPHB-0031,20201217,1
C19887AHPHB-0031,20201218,1
C19887AHPHB-0031,20201221,1
C19887AHPHB-0031,20201222,1
C19887AHPHB-0031,20210101,1
C19918AHPpgy-011,20201109,1
C19918AHPpgy-011,20201110,1
C19918AHPpgy-011,20201111,1
C19918AHPpgy-011,20201112,1
C19918AHPpgy-011,20201113,1
C19918AHPpgy-011,20201116,1
C19918AHPpgy-011,20201117,1
C19918AHPpgy-011,20201118,1
C19918AHPpgy-011,20201119,1
C19918AHPpgy-011,20201120,1
C19918AHPpgy-011,20201123,1
C19918AHPpgy-011,20201124,1
C19918AHPpgy-011,20201125,1
C19918AHPpgy-011,20201126,1
C19918AHPpgy-011,20201127,1
C19918AHPpgy-011,20201130,1
C19918AHPpgy-011,20201201,1
C19918AHPpgy-011,20201202,1
C19918AHPpgy-011,20201203,1
C19918AHPpgy-011,20201204,1
C19918AHPpgy-011,20201207,1
C19918AHPpgy-011,20201208,1
C19918AHPpgy-011,20201209,1
C19918AHPpgy-011,20201210,1
C19918AHPpgy-011,20201211,1
C19918AHPpgy-011,20201214,1
C19918AHPpgy-011,20201215,1
C19918AHPpgy-011,20201216,1
C19918AHPpgy-011,20201217,1
C19918AHPpgy-011,20201218,1
C19918AHPpgy-011,20201221,1
C19918AHPpgy-011,20201222,1
C19918AHPpgy-011,20210101,1
C19927K1PPCsZ-011,20201212,1
C19927K1PPCsZ-011,20201223,1
C19977K1PPYM-0011,20201212,1
C19977K1PPYM-0011,20201223,1
C19983AVVKZ-0011,20201108,1
C19983AVVKZ-0011,20201115,1
C19983AVVKZ-0011,20201122,1
C19983AVVKZ-0011,20201129,1
C19983AVVKZ-0011,20201206,1
C19983AVVKZ-0011,20201213,1
C19983AVVKZ-0011,20201220,1
C19983AVVKZ-0011,20201225,1
C19983AVVKZ-0011,20201226,1
C19983AVVKZ-0011,20201227,1
C20032K1HPMAA-071,20201212,1
C20032K1HPMAA-071,20201223,1
C20051K1VCIGy-061,20201211,1
C20051K1VCIGy-061,20201222,1
C20051K1VCIGy-061,20201227,1
C20100K1HPRG-0011,20201212,1
C20100K1HPRG-0011,20201228,1
C20100K1HPRG-0011,20201229,1
C20100K1HPRG-0011,20201230,1
C20100K1HPRG-0011,20201231,1
C20126AVVIGy-101,20201108,1
C20140ASZKB-0011,20201114,1
C20140ASZKB-0011,20201121,1
C20140ASZKB-0011,20201128,1
C20140ASZKB-0011,20201205,1
C20140ASZKB-0011,20201219,1
C20140ASZKB-0011,20201224,1
C20141AVVKB-0011,20201108,1
C20141AVVKB-0011,20201115,1
C20141AVVKB-0011,20201122,1
C20141AVVKB-0011,20201129,1
C20141AVVKB-0011,20201206,1
C20141AVVKB-0011,20201213,1
C20141AVVKB-0011,20201220,1
C20141AVVKB-0011,20201225,1
C20141AVVKB-0011,20201226,1
C20141AVVKB-0011,20201227,1
C20185RA2HCKMK-031,20201109,1
C20185RA2HCKMK-031,20201110,1
C20185RA2HCKMK-031,20201111,1
C20185RA2HCKMK-031,20201112,1
C20186AHCYM-0031,20201109,1
C20186AHCYM-0031,20201110,1
C20186AHCYM-0031,20201111,1
C20186AHCYM-0031,20201112,1
C20186AHCYM-0031,20201116,1
C20186AHCYM-0031,20201117,1
C20186AHCYM-0031,20201118,1
C20186AHCYM-0031,20201119,1
C20186AHCYM-0031,20201123,1
C20186AHCYM-0031,20201124,1
C20186AHCYM-0031,20201125,1
C20186AHCYM-0031,20201126,1
C20186AHCYM-0031,20201130,1
C20186AHCYM-0031,20201201,1
C20186AHCYM-0031,20201202,1
C20186AHCYM-0031,20201203,1
C20186AHCYM-0031,20201207,1
C20186AHCYM-0031,20201208,1
C20186AHCYM-0031,20201209,1
C20186AHCYM-0031,20201210,1
C20186AHCYM-0031,20201214,1
C20186AHCYM-0031,20201215,1
C20186AHCYM-0031,20201216,1
C20186AHCYM-0031,20201217,1
C20186AHCYM-0031,20201221,1
C20186AHCYM-0031,20201222,1
C20187RA2PPKMK-031,20201113,1
C20188RA2SZKMK-031,20201114,1
C20189RA2VVKMK-031,20201108,1
C20189RA2VVKMK-031,20201115,1
C20199RA2VVKMK-011,20201108,1
C20200ASZYM-0031,20201114,1
C20200ASZYM-0031,20201121,1
C20200ASZYM-0031,20201128,1
C20200ASZYM-0031,20201205,1
C20200ASZYM-0031,20201219,1
C20200ASZYM-0031,20201224,1
C20204AVVYM-0031,20201108,1
C20204AVVYM-0031,20201115,1
C20204AVVYM-0031,20201122,1
C20204AVVYM-0031,20201129,1
C20204AVVYM-0031,20201206,1
C20204AVVYM-0031,20201213,1
C20204AVVYM-0031,20201220,1
C20204AVVYM-0031,20201225,1
C20204AVVYM-0031,20201226,1
C20204AVVYM-0031,20201227,1
C20205APPYM-0031,20201113,1
C20205APPYM-0031,20201120,1
C20205APPYM-0031,20201127,1
C20205APPYM-0031,20201204,1
C20205APPYM-0031,20201211,1
C20205APPYM-0031,20201218,1
C20205APPYM-0031,20210101,1
C20207K1HPYM-0021,20201212,1
C20207K1HPYM-0021,20201223,1
C20209K1PPSzN-011,20201212,1
C20209K1PPSzN-011,20201223,1
C20238AHPMAA-031,20210101,1
C20340AHPHB-0021,20201109,1
C20340AHPHB-0021,20201110,1
C20340AHPHB-0021,20201111,1
C20340AHPHB-0021,20201112,1
C20340AHPHB-0021,20201113,1
C20340AHPHB-0021,20201116,1
C20340AHPHB-0021,20201117,1
C20340AHPHB-0021,20201118,1
C20340AHPHB-0021,20201119,1
C20340AHPHB-0021,20201120,1
C20340AHPHB-0021,20201123,1
C20340AHPHB-0021,20201124,1
C20340AHPHB-0021,20201125,1
C20340AHPHB-0021,20201126,1
C20340AHPHB-0021,20201127,1
C20340AHPHB-0021,20201130,1
C20340AHPHB-0021,20201201,1
C20340AHPHB-0021,20201202,1
C20340AHPHB-0021,20201203,1
C20340AHPHB-0021,20201204,1
C20340AHPHB-0021,20201207,1
C20340AHPHB-0021,20201208,1
C20340AHPHB-0021,20201209,1
C20340AHPHB-0021,20201210,1
C20340AHPHB-0021,20201211,1
C20340AHPHB-0021,20201212,1
C20340AHPHB-0021,20201214,1
C20340AHPHB-0021,20201215,1
C20340AHPHB-0021,20201216,1
C20340AHPHB-0021,20201217,1
C20340AHPHB-0021,20201218,1
C20340AHPHB-0021,20201221,1
C20340AHPHB-0021,20201222,1
C20340AHPHB-0021,20201223,1
C20340AHPHB-0021,20201228,1
C20340AHPHB-0021,20201229,1
C20340AHPHB-0021,20201230,1
C20340AHPHB-0021,20201231,1
C20341ASZHB-0021,20201114,1
C20341ASZHB-0021,20201121,1
C20341ASZHB-0021,20201128,1
C20341ASZHB-0021,20201205,1
C20341ASZHB-0021,20201219,1
C20341ASZHB-0021,20201224,1
C20342AVVHB-0021,20201108,1
C20342AVVHB-0021,20201115,1
C20342AVVHB-0021,20201122,1
C20342AVVHB-0021,20201129,1
C20342AVVHB-0021,20201206,1
C20342AVVHB-0021,20201213,1
C20342AVVHB-0021,20201220,1
C20342AVVHB-0021,20201227,1
C20343ÜNVVHB-0011,20201225,1
C20343ÜNVVHB-0011,20201226,1
C20343ÜNVVHB-0011,20210101,1
C20367AHPMAA-041,20210101,1
C20397K1HPMAA-011,20201212,1
C20397K1HPMAA-011,20201223,1
C20398K1HPMAA-031,20201212,1
C20398K1HPMAA-031,20201223,1
C20400R01HPKMK-011,20201109,1
C20400R01HPKMK-011,20201110,1
C20400R01HPKMK-011,20201111,1
C20400R01HPKMK-011,20201112,1
C20400R01HPKMK-011,20201113,1
C20400R01HPKMK-011,20201116,1
C20400R01HPKMK-011,20201117,1
C20400R01HPKMK-011,20201118,1
C20400R01HPKMK-011,20201119,1
C20400R01HPKMK-011,20201120,1
C20400R01HPKMK-011,20201123,1
C20400R01HPKMK-011,20201124,1
C20400R01HPKMK-011,20201125,1
C20400R01HPKMK-011,20201126,1
C20400R01HPKMK-011,20201127,1
C20400R01HPKMK-011,20201130,1
C20400R01HPKMK-011,20201201,1
C20400R01HPKMK-011,20201202,1
C20400R01HPKMK-011,20201203,1
C20400R01HPKMK-011,20201204,1
C20400R01HPKMK-011,20201207,1
C20400R01HPKMK-011,20201208,1
C20400R01HPKMK-011,20201209,1
C20400R01HPKMK-011,20201210,1
C20400R01HPKMK-011,20201211,1
C20400R01HPKMK-011,20201212,1
C20400R01HPKMK-011,20201214,1
C20400R01HPKMK-011,20201215,1
C20400R01HPKMK-011,20201216,1
C20400R01HPKMK-011,20201217,1
C20400R01HPKMK-011,20201218,1
C20400R01HPKMK-011,20201221,1
C20400R01HPKMK-011,20201222,1
C20400R01HPKMK-011,20201223,1
C20400R01HPKMK-011,20201228,1
C20400R01HPKMK-011,20201229,1
C20400R01HPKMK-011,20201230,1
C20400R01HPKMK-011,20201231,1
C20404ASVBR-0011,20201121,1
C20404ASVBR-0011,20201122,1
C20404ASVBR-0011,20201128,1
C20404ASVBR-0011,20201129,1
C20404ASVBR-0011,20201205,1
C20404ASVBR-0011,20201206,1
C20404ASVBR-0011,20201213,1
C20404ASVBR-0011,20201219,1
C20404ASVBR-0011,20201220,1
C20404ASVBR-0011,20201224,1
C20404ASVBR-0011,20201225,1
C20404ASVBR-0011,20201226,1
C20404ASVBR-0011,20201227,1
C20406AHPBR-0011,20201123,1
C20406AHPBR-0011,20201124,1
C20406AHPBR-0011,20201125,1
C20406AHPBR-0011,20201126,1
C20406AHPBR-0011,20201127,1
C20406AHPBR-0011,20201130,1
C20406AHPBR-0011,20201201,1
C20406AHPBR-0011,20201202,1
C20406AHPBR-0011,20201203,1
C20406AHPBR-0011,20201204,1
C20406AHPBR-0011,20201207,1
C20406AHPBR-0011,20201208,1
C20406AHPBR-0011,20201209,1
C20406AHPBR-0011,20201210,1
C20406AHPBR-0011,20201211,1
C20406AHPBR-0011,20201212,1
C20406AHPBR-0011,20201214,1
C20406AHPBR-0011,20201215,1
C20406AHPBR-0011,20201216,1
C20406AHPBR-0011,20201217,1
C20406AHPBR-0011,20201218,1
C20406AHPBR-0011,20201221,1
C20406AHPBR-0011,20201222,1
C20406AHPBR-0011,20201223,1
C20406AHPBR-0011,20201228,1
C20406AHPBR-0011,20201229,1
C20406AHPBR-0011,20201230,1
C20406AHPBR-0011,20201231,1
C20406AHPBR-0011,20210101,1
C20425R01SZKMK-011,20201114,1
C20425R01SZKMK-011,20201121,1
C20425R01SZKMK-011,20201128,1
C20425R01SZKMK-011,20201205,1
C20425R01SZKMK-011,20201219,1
C20425R01SZKMK-011,20201224,1
C20432R01VVKMK-011,20201108,1
C20432R01VVKMK-011,20201115,1
C20432R01VVKMK-011,20201122,1
C20432R01VVKMK-011,20201129,1
C20432R01VVKMK-011,20201206,1
C20432R01VVKMK-011,20201213,1
C20432R01VVKMK-011,20201220,1
C20432R01VVKMK-011,20201225,1
C20432R01VVKMK-011,20201226,1
C20432R01VVKMK-011,20201227,1
C20458ASZIGy-081,20201114,1
C20458ASZIGy-081,20201121,1
C20458ASZIGy-081,20201128,1
C20458ASZIGy-081,20201205,1
C20458ASZIGy-081,20201212,1
C20458ASZIGy-081,20201219,1
C20458ASZIGy-081,20201224,1
C20459AVVIGy-081,20201108,1
C20459AVVIGy-081,20201115,1
C20459AVVIGy-081,20201122,1
C20459AVVIGy-081,20201129,1
C20459AVVIGy-081,20201206,1
C20459AVVIGy-081,20201213,1
C20459AVVIGy-081,20201220,1
C20459AVVIGy-081,20201225,1
C20459AVVIGy-081,20201226,1
C20460K1HCIGy-081,20201211,1
C20460K1HCIGy-081,20201222,1
C20460K1HCIGy-081,20201228,1
C20460K1HCIGy-081,20201229,1
C20460K1HCIGy-081,20201230,1
C20473APPIGy-111,20201113,1
C20473APPIGy-111,20201120,1
C20473APPIGy-111,20201127,1
C20473APPIGy-111,20201204,1
C20473APPIGy-111,20201218,1
C20473APPIGy-111,20201223,1
C20473APPIGy-111,20201231,1
C20473APPIGy-111,20210101,1
C20476ASZIGy-111,20201114,1
C20476ASZIGy-111,20201121,1
C20476ASZIGy-111,20201128,1
C20476ASZIGy-111,20201205,1
C20476ASZIGy-111,20201212,1
C20476ASZIGy-111,20201219,1
C20476ASZIGy-111,20201224,1
C20480K1HCIGy-071,20201211,1
C20480K1HCIGy-071,20201222,1
C20486K1VVIGy-071,20201227,1
C20498AHCKZ-0071,20201109,1
C20498AHCKZ-0071,20201110,1
C20498AHCKZ-0071,20201111,1
C20498AHCKZ-0071,20201112,1
C20498AHCKZ-0071,20201116,1
C20498AHCKZ-0071,20201117,1
C20498AHCKZ-0071,20201118,1
C20498AHCKZ-0071,20201119,1
C20498AHCKZ-0071,20201123,1
C20498AHCKZ-0071,20201124,1
C20498AHCKZ-0071,20201125,1
C20498AHCKZ-0071,20201126,1
C20498AHCKZ-0071,20201130,1
C20498AHCKZ-0071,20201201,1
C20498AHCKZ-0071,20201202,1
C20498AHCKZ-0071,20201203,1
C20498AHCKZ-0071,20201207,1
C20498AHCKZ-0071,20201208,1
C20498AHCKZ-0071,20201209,1
C20498AHCKZ-0071,20201210,1
C20498AHCKZ-0071,20201211,1
C20498AHCKZ-0071,20201214,1
C20498AHCKZ-0071,20201215,1
C20498AHCKZ-0071,20201216,1
C20498AHCKZ-0071,20201217,1
C20498AHCKZ-0071,20201221,1
C20498AHCKZ-0071,20201222,1
C20498AHCKZ-0101,20201109,1
C20498AHCKZ-0101,20201110,1
C20498AHCKZ-0101,20201111,1
C20498AHCKZ-0101,20201112,1
C20498AHCKZ-0101,20201116,1
C20498AHCKZ-0101,20201117,1
C20498AHCKZ-0101,20201118,1
C20498AHCKZ-0101,20201119,1
C20498AHCKZ-0101,20201123,1
C20498AHCKZ-0101,20201124,1
C20498AHCKZ-0101,20201125,1
C20498AHCKZ-0101,20201126,1
C20498AHCKZ-0101,20201130,1
C20498AHCKZ-0101,20201201,1
C20498AHCKZ-0101,20201202,1
C20498AHCKZ-0101,20201203,1
C20498AHCKZ-0101,20201207,1
C20498AHCKZ-0101,20201208,1
C20498AHCKZ-0101,20201209,1
C20498AHCKZ-0101,20201210,1
C20498AHCKZ-0101,20201211,1
C20498AHCKZ-0101,20201214,1
C20498AHCKZ-0101,20201215,1
C20498AHCKZ-0101,20201216,1
C20498AHCKZ-0101,20201217,1
C20498AHCKZ-0101,20201221,1
C20498AHCKZ-0101,20201222,1
C20514K1PPSZU-011,20201212,1
C20514K1PPSZU-011,20201223,1
C20517AHPIGy-011,20201109,1
C20517AHPIGy-011,20201110,1
C20517AHPIGy-011,20201111,1
C20517AHPIGy-011,20201112,1
C20517AHPIGy-011,20201113,1
C20517AHPIGy-011,20201116,1
C20517AHPIGy-011,20201117,1
C20517AHPIGy-011,20201118,1
C20517AHPIGy-011,20201119,1
C20517AHPIGy-011,20201120,1
C20517AHPIGy-011,20201123,1
C20517AHPIGy-011,20201124,1
C20517AHPIGy-011,20201125,1
C20517AHPIGy-011,20201126,1
C20517AHPIGy-011,20201127,1
C20517AHPIGy-011,20201130,1
C20517AHPIGy-011,20201201,1
C20517AHPIGy-011,20201202,1
C20517AHPIGy-011,20201203,1
C20517AHPIGy-011,20201204,1
C20517AHPIGy-011,20201207,1
C20517AHPIGy-011,20201208,1
C20517AHPIGy-011,20201209,1
C20517AHPIGy-011,20201210,1
C20517AHPIGy-011,20201211,1
C20517AHPIGy-011,20201214,1
C20517AHPIGy-011,20201215,1
C20517AHPIGy-011,20201216,1
C20517AHPIGy-011,20201217,1
C20517AHPIGy-011,20201218,1
C20517AHPIGy-011,20201221,1
C20517AHPIGy-011,20201222,1
C20517AHPIGy-011,20201223,1
C20517AHPIGy-011,20210101,1
C20517AVCIGy-011,20201108,1
C20517AVCIGy-011,20201109,1
C20517AVCIGy-011,20201110,1
C20517AVCIGy-011,20201111,1
C20517AVCIGy-011,20201112,1
C20517AVCIGy-011,20201115,1
C20517AVCIGy-011,20201116,1
C20517AVCIGy-011,20201117,1
C20517AVCIGy-011,20201118,1
C20517AVCIGy-011,20201119,1
C20517AVCIGy-011,20201122,1
C20517AVCIGy-011,20201123,1
C20517AVCIGy-011,20201124,1
C20517AVCIGy-011,20201125,1
C20517AVCIGy-011,20201126,1
C20517AVCIGy-011,20201129,1
C20517AVCIGy-011,20201130,1
C20517AVCIGy-011,20201201,1
C20517AVCIGy-011,20201202,1
C20517AVCIGy-011,20201203,1
C20517AVCIGy-011,20201206,1
C20517AVCIGy-011,20201207,1
C20517AVCIGy-011,20201208,1
C20517AVCIGy-011,20201209,1
C20517AVCIGy-011,20201210,1
C20517AVCIGy-011,20201213,1
C20517AVCIGy-011,20201214,1
C20517AVCIGy-011,20201215,1
C20517AVCIGy-011,20201216,1
C20517AVCIGy-011,20201217,1
C20517AVCIGy-011,20201220,1
C20517AVCIGy-011,20201221,1
C20517AVCIGy-011,20201222,1
C20517AVCIGy-011,20201231,1
C20518APPIGy-011,20201113,1
C20518APPIGy-011,20201120,1
C20518APPIGy-011,20201127,1
C20518APPIGy-011,20201204,1
C20518APPIGy-011,20201218,1
C20518APPIGy-011,20201223,1
C20518ASZIGy-011,20201114,1
C20518ASZIGy-011,20201121,1
C20518ASZIGy-011,20201128,1
C20518ASZIGy-011,20201205,1
C20518ASZIGy-011,20201219,1
C20518ASZIGy-011,20201224,1
C20519ASZIGy-011,20201114,1
C20519ASZIGy-011,20201121,1
C20519ASZIGy-011,20201128,1
C20519ASZIGy-011,20201205,1
C20519ASZIGy-011,20201212,1
C20519ASZIGy-011,20201219,1
C20519ASZIGy-011,20201224,1
C20519ASZIGy-011,20201225,1
C20519ASZIGy-011,20201226,1
C20519AVVIGy-011,20201108,1
C20519AVVIGy-011,20201115,1
C20519AVVIGy-011,20201122,1
C20519AVVIGy-011,20201129,1
C20519AVVIGy-011,20201206,1
C20519AVVIGy-011,20201213,1
C20519AVVIGy-011,20201220,1
C20519AVVIGy-011,20201225,1
C20519AVVIGy-011,20201226,1
C20519AVVIGy-011,20201227,1
C20522APPKZ-0071,20201113,1
C20522APPKZ-0071,20201120,1
C20522APPKZ-0071,20201127,1
C20522APPKZ-0071,20201204,1
C20522APPKZ-0071,20201218,1
C20522APPKZ-0071,20201223,1
C20522APPKZ-0071,20210101,1
C20522APPKZ-0101,20201113,1
C20522APPKZ-0101,20201120,1
C20522APPKZ-0101,20201127,1
C20522APPKZ-0101,20201204,1
C20522APPKZ-0101,20201218,1
C20522APPKZ-0101,20201223,1
C20522APPKZ-0101,20210101,1
C20525K1HPIGy-011,20201212,1
C20525K1HPIGy-011,20201228,1
C20525K1HPIGy-011,20201229,1
C20525K1HPIGy-011,20201230,1
C20525K1HPIGy-011,20201231,1
C20525K1VCIGy-011,20201211,1
C20525K1VCIGy-011,20201227,1
C20525K1VCIGy-011,20201228,1
C20525K1VCIGy-011,20201229,1
C20525K1VCIGy-011,20201230,1
C20571AHPYM-0021,20201109,1
C20571AHPYM-0021,20201110,1
C20571AHPYM-0021,20201111,1
C20571AHPYM-0021,20201112,1
C20571AHPYM-0021,20201113,1
C20571AHPYM-0021,20201116,1
C20571AHPYM-0021,20201117,1
C20571AHPYM-0021,20201118,1
C20571AHPYM-0021,20201119,1
C20571AHPYM-0021,20201120,1
C20571AHPYM-0021,20201123,1
C20571AHPYM-0021,20201124,1
C20571AHPYM-0021,20201125,1
C20571AHPYM-0021,20201126,1
C20571AHPYM-0021,20201127,1
C20571AHPYM-0021,20201130,1
C20571AHPYM-0021,20201201,1
C20571AHPYM-0021,20201202,1
C20571AHPYM-0021,20201203,1
C20571AHPYM-0021,20201204,1
C20571AHPYM-0021,20201207,1
C20571AHPYM-0021,20201208,1
